room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
1,0.98,181.00,204.00,4.93,4.93,5,0
2,1.00,129.00,359.00,4.93,4.93,5,14
1,0.98,202.00,363.00,5,5,5,2
1,1.00,139.00,73.00,5,5,5,8
1,0.98,146.00,351.00,4.5,4.86,4.77,22
1,1.00,99.00,160.00,5,5,5,10
1,1.00,500.00,356.00,5,5,5,2
2,0.00,29.00,264.00,4,3.88,4.88,0
1,0.87,106.00,342.00,4,3.88,4.88,8
1,1.00,300.00,84.00,4.56,4.67,4.78,9
1,1.00,186.00,174.00,4,3.4,3.8,5
1,1.00,200.00,339.00,5,5,4.89,9
2,0.86,138.00,357.00,5,5,5,2
1,0.86,650.00,335.00,5,5,5,2
1,1.00,530.00,197.00,5,5,5,3
1,0.99,250.00,346.00,5,5,5,0
1,0.99,292.00,330.00,5,5,5,3
1,0.33,246.00,88.00,5,5,5,0
1,1.00,310.00,359.00,5,5,5,3
1,1.00,111.00,320.00,5,5,5,8
1,1.00,120.00,356.00,4.89,5,4.78,9
1,1.00,230.00,281.00,4.5,4.33,4.17,0
1,0.98,183.00,167.00,4.5,4.33,4.17,6
1,0.47,181.00,1.00,4.67,4.25,4.92,12
2,0.71,200.00,362.00,5,4.8,4.8,0
1,0.91,725.00,172.00,5,4.8,4.8,5
1,0.99,156.00,342.00,4.43,4.29,4.57,0
1,0.91,475.00,352.00,4.43,4.29,4.57,7
1,1.00,150.00,357.00,4.8,5,5,10
1,1.00,149.00,31.00,5,5,5,3
1,0.99,89.00,0.00,5,5,5,1
1,1.00,120.00,346.00,4.2,4.2,5,5
1,1.00,650.00,343.00,4.75,4.75,5,0
1,0.93,328.00,70.00,4.75,4.75,5,4
1,1.00,141.00,351.00,4.89,5,5,18
2,1.00,228.00,362.00,5,5,5,1
1,1.00,103.00,340.00,4.14,4.71,4.29,7
2,0.94,70.00,89.00,3.33,3.67,3.67,3
2,1.00,53.00,97.00,5,5,5,5
1,0.96,157.00,345.00,5,4.95,5,19
1,1.00,159.00,321.00,4.2,4.2,4.8,5
1,1.00,136.00,132.00,5,4.8,5,5
1,0.98,273.00,359.00,1,1,1,1
2,1.00,80.00,360.00,3.75,3.75,4.38,8
1,0.89,260.00,266.00,5,4.75,4.75,0
1,0.98,313.00,0.00,5,4.75,4.75,0
1,0.80,105.00,312.00,5,4.75,4.75,4
1,1.00,231.00,83.00,5,5,5,0
1,0.96,225.00,95.00,5,5,5,5
1,1.00,114.00,44.00,4.85,4.92,5,13
1,0.99,95.00,235.00,5,5,5,0
1,0.75,444.00,174.00,5,5,5,2
1,0.99,127.00,269.00,5,5,5,4
1,0.98,300.00,359.00,5,5,5,2
1,0.99,141.00,294.00,5,5,5,3
1,1.00,130.00,356.00,4,5,5,2
1,1.00,178.00,355.00,5,5,5,3
2,0.98,120.00,361.00,5,5,5,7
1,0.88,102.00,310.00,4.5,4.5,5,2
1,0.96,164.00,271.00,5,5,5,7
1,1.00,185.00,90.00,5,5,5,0
1,1.00,425.00,233.00,5,5,5,0
2,1.00,75.00,92.00,5,5,5,3
2,0.98,115.00,360.00,4.71,5,5,7
1,1.00,166.00,362.00,5,5,5,4
1,0.89,197.00,354.00,3.67,5,5,3
1,1.00,189.00,362.00,4.2,4.6,4.8,5
1,0.63,165.00,272.00,5,4.75,5,0
1,0.63,350.00,30.00,5,4.75,5,4
1,1.00,150.00,125.00,5,5,5,4
1,0.92,160.00,282.00,5,5,5,0
2,0.88,290.00,210.00,5,5,5,0
1,1.00,299.00,364.00,5,5,5,2
1,1.00,365.00,359.00,5,5,5,4
1,0.98,650.00,196.00,4.6,5,4.8,0
1,1.00,212.00,361.00,4.6,5,4.8,5
2,1.00,105.00,361.00,5,5,5,2
2,1.00,95.00,364.00,5,5,5,1
1,1.00,122.00,362.00,4.67,5,5,3
2,0.91,159.00,233.00,5,5,5,4
1,1.00,203.00,87.00,3.5,5,4.5,0
1,1.00,130.00,75.00,3.5,5,4.5,0
2,0.98,225.00,360.00,3.5,5,4.5,2
1,0.86,479.00,343.00,5,5,5,1
1,0.98,121.00,329.00,4.75,4.5,4.75,0
2,1.00,154.00,270.00,4.75,4.5,4.75,4
1,0.96,138.00,84.00,5,5,5,4
1,0.99,135.00,345.00,5,5,5,2
1,1.00,160.00,174.00,5,5,5,2
2,1.00,57.00,75.00,5,5,5,1
1,1.00,1166.00,346.00,5,5,5,0
1,1.00,500.00,184.00,5,5,5,0
1,1.00,123.00,169.00,5,5,5,4
1,0.99,370.00,320.00,4.83,5,5,0
1,1.00,91.00,168.00,4.83,5,5,6
1,1.00,125.00,112.00,5,5,5,6
1,1.00,94.00,326.00,5,5,5,0
1,1.00,275.00,177.00,5,5,5,0
1,1.00,270.00,4.00,5,5,5,1
1,1.00,200.00,258.00,3.75,2.75,3.5,0
1,1.00,219.00,322.00,3.75,2.75,3.5,0
1,1.00,250.00,168.00,3.75,2.75,3.5,0
1,0.98,244.00,0.00,3.75,2.75,3.5,4
2,0.88,105.00,364.00,5,4.75,5,4
1,1.00,189.00,128.00,5,5,5,0
1,0.96,143.00,62.00,5,5,5,9
1,1.00,114.00,57.00,5,5,5,6
1,1.00,298.00,71.00,5,5,5,3
1,1.00,393.00,358.00,5,5,5,3
1,1.00,100.00,144.00,5,5,5,0
1,1.00,230.00,211.00,5,5,5,2
1,1.00,236.00,355.00,5,5,5,0
1,1.00,160.00,78.00,5,5,5,0
1,0.50,122.00,1.00,5,5,5,1
1,1.00,175.00,97.00,4.75,5,5,0
1,0.98,242.00,169.00,4.75,5,5,4
1,0.98,646.00,135.00,5,5,5,0
1,0.92,92.00,3.00,5,5,5,0
1,0.99,136.00,317.00,5,5,5,3
1,0.94,399.00,248.00,4.67,4.33,5,0
1,0.94,120.00,270.00,4.67,4.33,5,0
1,1.00,130.00,7.00,4.67,4.33,5,3
1,0.99,182.00,155.00,5,5,5,2
1,0.99,361.00,60.00,5,5,4.67,0
2,0.50,140.00,51.00,5,5,4.67,0
1,0.50,200.00,98.00,5,5,4.67,0
1,0.99,417.00,326.00,5,5,4.67,0
2,0.97,176.00,315.00,5,5,4.67,0
1,1.00,180.00,178.00,5,5,4.67,3
1,0.98,385.00,11.00,5,5,5,1
1,0.96,130.00,209.00,5,5,5,2
1,0.99,161.00,350.00,4.5,4.25,5,0
1,0.98,320.00,165.00,4.5,4.25,5,4
1,1.00,125.00,348.00,5,5,5,6
1,1.00,543.00,161.00,5,5,4,1
1,0.97,80.00,363.00,5,5,5,1
1,1.00,91.00,357.00,4.8,5,4.8,5
2,0.94,69.00,89.00,1,1,1,1
1,1.00,115.00,364.00,5,5,5,2
1,0.94,100.00,357.00,5,4,4,1
1,1.00,100.00,30.00,4.33,4.67,5,3
1,0.99,280.00,30.00,5,5,5,6
1,0.98,248.00,172.00,5,5,5,1
1,1.00,150.00,152.00,5,5,5,0
1,0.98,560.00,200.00,5,5,5,0
1,1.00,238.00,169.00,5,5,5,1
1,0.98,138.00,356.00,5,5,5,1
1,1.00,310.00,170.00,4,4,4,0
1,1.00,65.00,20.00,4,4,4,0
1,0.99,112.00,318.00,4,4,4,0
1,0.98,159.00,277.00,4,4,4,1
1,1.00,231.00,86.00,5,5,5,3
2,1.00,84.00,31.00,4.33,5,5,0
1,1.00,74.00,31.00,4.33,5,5,0
1,1.00,475.00,248.00,4.33,5,5,0
1,1.00,139.00,31.00,4.33,5,5,0
1,1.00,120.00,364.00,4.33,5,5,3
1,0.98,125.00,157.00,4,4.5,4,0
1,1.00,200.00,42.00,4,4.5,4,0
1,1.00,140.00,32.00,4,4.5,4,0
1,0.99,152.00,332.00,4,4.5,4,2
2,0.88,80.00,0.00,5,4.83,5,5
1,0.59,190.00,269.00,4.4,4.8,4.8,0
1,0.87,232.00,343.00,4.4,4.8,4.8,0
1,0.87,232.00,219.00,4.4,4.8,4.8,0
1,1.00,350.00,361.00,4.4,4.8,4.8,0
1,1.00,165.00,326.00,4.4,4.8,4.8,0
1,1.00,136.00,183.00,4.4,4.8,4.8,0
1,1.00,139.00,34.00,4.4,4.8,4.8,5
1,0.88,200.00,355.00,4.33,5,4.67,3
1,0.96,381.00,21.00,5,5,5,0
1,0.98,150.00,168.00,5,5,5,2
2,1.00,70.00,81.00,5,5,5,0
1,1.00,278.00,358.00,5,5,5,1
2,1.00,69.00,86.00,5,4.5,5,0
1,1.00,175.00,269.00,5,4.5,5,0
1,1.00,140.00,339.00,5,4.5,5,0
2,1.00,66.00,358.00,5,4.5,5,0
2,1.00,71.00,363.00,5,4.5,5,0
2,1.00,92.00,85.00,5,4.5,5,0
1,1.00,100.00,342.00,5,4.5,5,0
2,1.00,43.00,42.00,5,4.5,5,2
1,0.50,232.00,360.00,5,5,5,0
1,1.00,229.00,296.00,5,5,5,0
1,1.00,120.00,74.00,5,5,5,1
1,1.00,299.00,213.00,5,5,5,0
1,1.00,110.00,241.00,5,5,5,0
1,1.00,94.00,235.00,5,5,5,0
1,1.00,180.00,339.00,5,5,5,1
1,0.99,250.00,334.00,5,5,5,0
1,1.00,100.00,110.00,5,5,5,2
1,1.00,300.00,356.00,5,5,5,0
1,1.00,110.00,120.00,5,5,5,0
1,1.00,393.00,292.00,5,5,5,0
2,0.75,70.00,36.00,5,5,5,0
1,0.94,120.00,157.00,5,5,5,0
1,0.89,151.00,297.00,5,5,5,0
1,1.00,192.00,59.00,5,5,5,0
1,0.59,190.00,160.00,5,5,5,0
1,0.99,163.00,85.00,5,5,5,1
1,1.00,148.00,84.00,5,5,5,0
1,0.67,291.00,0.00,5,5,5,1
1,1.00,120.00,358.00,5,5,5,0
1,1.00,60.00,356.00,5,5,5,0
1,1.00,140.00,119.00,5,5,5,0
1,1.00,88.00,362.00,5,5,5,0
1,1.00,256.00,364.00,5,5,5,3
1,0.93,170.00,227.00,5,5,5,0
1,0.93,175.00,50.00,5,5,5,0
1,0.93,160.00,356.00,5,5,5,0
1,1.00,266.00,358.00,5,5,5,0
2,0.00,64.00,324.00,5,5,5,0
1,1.00,169.00,317.00,5,5,5,0
2,1.00,76.00,80.00,5,5,5,0
1,1.00,200.00,364.00,5,5,5,0
1,0.98,540.00,78.00,5,5,5,0
1,1.00,225.00,149.00,5,5,5,0
1,0.98,121.00,141.00,5,5,5,0
2,1.00,95.00,58.00,5,5,5,1
2,1.00,108.00,54.00,4.5,4.5,5,0
1,1.00,74.00,236.00,4.5,4.5,5,0
1,0.75,167.00,348.00,4.5,4.5,5,2
1,0.56,120.00,356.00,4,4,4,0
1,0.99,167.00,348.00,4,4,4,0
1,0.92,320.00,364.00,4,4,4,0
1,1.00,350.00,88.00,4,4,4,1
1,0.87,123.00,144.00,5,5,5,0
1,0.87,123.00,233.00,5,5,5,0
2,1.00,66.00,82.00,5,5,5,0
2,1.00,67.00,81.00,5,5,5,1
2,1.00,67.00,79.00,4,4,4,1
2,1.00,83.00,77.00,4.97,4.93,5,0
1,1.00,386.00,76.00,4.97,4.93,5,0
2,0.60,60.00,364.00,4.97,4.93,5,0
2,1.00,65.00,357.00,4.97,4.93,5,0
2,1.00,65.00,359.00,4.97,4.93,5,0
1,1.00,180.00,174.00,4.97,4.93,5,0
1,1.00,87.00,288.00,4.97,4.93,5,0
1,1.00,272.00,295.00,4.97,4.93,5,0
1,0.87,444.00,245.00,4.97,4.93,5,0
1,1.00,100.00,342.00,4.97,4.93,5,0
1,1.00,120.00,362.00,4.97,4.93,5,0
1,0.99,186.00,328.00,4.97,4.93,5,0
1,1.00,550.00,22.00,4.97,4.93,5,0
2,1.00,80.00,84.00,4.97,4.93,5,0
1,0.99,133.00,357.00,4.97,4.93,5,0
1,0.99,99.00,365.00,4.97,4.93,5,0
1,0.78,199.00,338.00,4.97,4.93,5,0
2,0.78,125.00,9.00,4.97,4.93,5,0
1,0.78,162.00,315.00,4.97,4.93,5,0
1,0.78,140.00,280.00,4.97,4.93,5,0
1,0.98,249.00,255.00,4.97,4.93,5,29
1,0.32,339.00,37.00,5,5,4.5,2
1,0.99,167.00,348.00,4.82,4.9,4.93,82
1,1.00,165.00,272.00,4.78,4.66,4.95,178
1,0.99,237.00,158.00,4.86,4.91,4.97,115
1,0.98,161.00,162.00,4.64,4.82,4.78,50
1,0.98,162.00,19.00,4.67,4.82,4.87,130
1,1.00,163.00,28.00,4.95,4.98,5,233
1,0.99,149.00,156.00,4.91,4.88,4.97,136
1,0.56,175.00,282.00,5,5,5,3
1,0.93,125.00,48.00,4.94,4.96,4.98,162
1,1.00,145.00,241.00,4.79,4.85,4.86,114
1,1.00,169.00,86.00,4.69,4.62,4.75,122
1,0.99,161.00,359.00,3.8,3.8,4.4,5
1,0.90,161.00,262.00,4.84,4.84,4.94,190
1,1.00,264.00,208.00,4.76,4.75,4.86,71
1,0.75,259.00,329.00,4.75,4.5,4.92,0
1,0.50,300.00,365.00,4.75,4.5,4.92,15
1,0.98,146.00,170.00,5,5,5,50
1,0.98,544.00,252.00,4.95,4.89,5,38
1,0.98,236.00,263.00,4.78,4.89,4.92,36
1,0.98,452.00,258.00,4.92,4.96,5,25
1,1.00,386.00,250.00,4.89,4.75,4.88,72
1,1.00,334.00,179.00,4.97,4.94,5,31
1,0.92,329.00,323.00,4.87,4.87,4.87,15
2,0.67,495.00,50.00,3,5,5,1
2,0.18,150.00,265.00,0,4.93,4.62,1
1,0.18,452.00,365.00,4.66,4.93,4.62,0
1,0.28,429.00,361.00,4.66,4.93,4.62,30
1,0.16,598.00,365.00,4.5,5,4.67,6
1,0.99,147.00,172.00,4.54,4.73,4.74,98
1,0.28,115.00,0.00,5,4.67,5,9
1,0.28,448.00,365.00,4.71,4.92,4.83,25
1,0.28,448.00,365.00,4.83,5,5,6
1,0.96,35.00,365.00,4.92,4.89,4.97,36
1,1.00,400.00,330.00,5,5,5,2
1,0.96,169.00,67.00,4.86,5,5,14
1,0.75,300.00,109.00,5,5,5,7
1,1.00,550.00,228.00,5,5,5,4
1,0.93,447.00,249.00,4.74,4.74,4.89,19
1,0.99,121.00,8.00,4.57,4.43,4.71,7
1,1.00,315.00,79.00,4.82,4.76,4.94,17
1,0.96,35.00,269.00,4.72,4.67,4.95,57
1,0.99,314.00,8.00,3.25,3.5,4,4
1,0.96,135.00,354.00,4.88,4.89,4.97,227
1,0.50,950.00,302.00,4.73,4.45,4.73,11
1,0.96,75.00,364.00,4.59,4.56,4.93,41
1,0.98,237.00,255.00,4.92,4.84,4.95,63
1,1.00,166.00,177.00,4.33,4.33,4.67,12
1,0.97,125.00,274.00,4.84,4.9,4.94,96
2,0.67,395.00,50.00,5,5,5,6
2,0.67,389.00,70.00,5,4.71,5,7
2,0.67,495.00,51.00,5,5,5,1
1,0.97,70.00,281.00,4.66,4.76,4.86,29
2,0.67,495.00,51.00,5,5,5,0
2,0.67,495.00,50.00,5,5,5,1
2,0.67,389.00,110.00,5,5,5,5
1,0.49,222.00,2.00,4.86,5,4.5,14
1,0.99,188.00,81.00,4.98,4.97,4.99,106
1,0.49,222.00,1.00,4.88,4.92,4.88,26
1,0.89,313.00,365.00,4.75,5,4.75,4
1,0.28,448.00,365.00,5,5,5,5
1,0.18,184.00,359.00,4.81,4.89,4.85,0
1,1.00,127.00,256.00,4.81,4.89,4.85,47
1,0.99,166.00,169.00,4.81,4.77,4.92,26
1,0.99,204.00,159.00,4.95,4.93,4.98,147
1,0.28,448.00,365.00,4.46,5,4.67,24
1,1.00,253.00,64.00,4.83,4.91,4.88,131
1,0.02,583.00,0.00,4,5,4,0
1,0.02,559.00,0.00,4,5,4,1
2,0.08,396.00,87.00,4.92,4.92,4.85,0
2,0.28,699.00,363.00,4.92,4.92,4.85,13
1,0.98,353.00,333.00,4.43,5,4.86,7
1,0.28,458.00,363.00,4.63,4.92,4.57,38
1,1.00,118.00,0.00,5,4.67,5,3
1,0.49,222.00,0.00,5,5,5,3
2,0.67,495.00,20.00,4.92,5,5,13
1,0.89,99.00,361.00,4.47,4.69,4.67,36
